fecha/hora,Id. de liquidación,tipo ,Id. del pedido,sku,descripción,cantidad,marketplace,cumplimiento,ciudad del pedido,estado del pedido,código postal del pedido,modelo de recaudación de impuestos,ventas de productos,impuesto de ventas de productos,créditos de envío,impuesto de abono de envío,créditos por envoltorio de regalo,impuesto de créditos de envoltura,Tarifa reglamentaria,Impuesto sobre tarifa reglamentaria,descuentos promocionales,impuesto de reembolsos promocionales,impuesto de retenciones en la plataforma,tarifas de venta,tarifas fba,tarifas de otra transacción,otro,total
1 jun 2023 20:26:44 GMT-7,18055134061,Pedido,702-9422797-7351426,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,ECATEPEC DE MORELOS,MEXICO,55264,MarketplaceFacilitator,169,0,0,0,0,0,0,0,0,0,0,-13.53,-61.93,0,0,93.54
3 jun 2023 10:28:13 GMT-7,18055134061,Pedido,701-4012942-4269041,PT0028-2-MX,FUEGO AZTECA | 2-Pack Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales -,1,amazon.com.mx,Amazon,MERIDA,YUCATAN,97117,MarketplaceFacilitator,339,0,0,0,0,0,0,0,0,0,0,-50.85,-68.86,0,0,219.29
5 jun 2023 16:30:15 GMT-7,18055134061,Pedido,701-2153059-2269067,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,TORREÓN,COAHUILA DE ZARAGOZA,27105,MarketplaceFacilitator,161,0,0,0,0,0,0,0,-16.1,0,0,-11.59,-61.93,0,0,71.38
6 jun 2023 16:31:36 GMT-7,18055134061,Pedido,701-2046304-9302602,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,ZAPOPAN,JALISCO,45070,MarketplaceFacilitator,169,0,0,0,0,0,0,0,0,0,0,-13.53,-61.93,0,0,93.54
6 jun 2023 17:21:57 GMT-7,18055134061,Pedido,701-6641841-9809026,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,JAMAY,JALISCO,47900,MarketplaceFacilitator,399,0,0,0,0,0,0,0,0,0,0,-59.84,-73.89,0,0,265.27
7 jun 2023 14:12:48 GMT-7,18055134061,Tarifa de inventario FBA,,,Tarifas de almacenamiento de Logística de Amazon,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.91,-47.91
8 jun 2023 10:50:40 GMT-7,18055134061,Pedido,702-0748396-9138653,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,3000,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
9 jun 2023 01:00:32 GMT-7,18055134061,Pedido,702-3718057-0417812,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,CIUDAD DEL CARMEN,CAMPECHE,24154,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
10 jun 2023 10:41:38 GMT-7,18055134061,Pedido,701-2129046-2948217,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,NAUCALPAN DE JUAREZ,MEXICO,53950,MarketplaceFacilitator,199,0,0,0,0,0,0,0,-29.85,0,0,-13.54,-61.93,0,0,93.68
10 jun 2023 19:50:25 GMT-7,18055134061,Pedido,701-7561656-3293041,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,PACHUCA DE SOTO,HIDALGO,42084,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
11 jun 2023 01:21:14 GMT-7,18055134061,Pedido,702-9560063-4984223,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,TLALNEPANTLA DE BAZ,MEXICO,54147,MarketplaceFacilitator,499,0,0,0,0,0,0,0,-99.8,0,0,-59.88,-73.89,0,0,265.43
11 jun 2023 10:23:38 GMT-7,18055134061,Tarifa de servicio,,,Suscripción,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-343.16,-343.16
11 jun 2023 22:34:34 GMT-7,18055134061,Pedido,701-4428706-2905818,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,ZACATECAS,ZACATECAS,98085,MarketplaceFacilitator,499,0,0,0,0,0,0,0,-99.8,0,0,-59.88,-73.89,0,0,265.43
12 jun 2023 09:27:25 GMT-7,18055134061,Pedido,702-6210727-7231434,PT0012-MX,FUEGO AZTECA | 6-Pack Esencial Mini - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 6 piezas tama�,1,amazon.com.mx,Vendedor,JUAREZ,CHIHUAHUA,32300,MarketplaceFacilitator,329,0,149,0,0,0,0,0,-49.35,0,0,-64.3,0,0,0,364.35
12 jun 2023 09:27:25 GMT-7,18055134061,Pedido,702-6210727-7231434,PT0011,"FUEGO AZTECA | 6-Pack Manjar Emperador Mini - Salsa Gourmet Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & de",1,amazon.com.mx,Vendedor,JUAREZ,CHIHUAHUA,32300,MarketplaceFacilitator,299,0,149,0,0,0,0,0,-44.85,0,0,-60.47,0,0,0,342.68
12 jun 2023 10:07:32 GMT-7,18055134061,Servicios de envío,702-6210727-7231434,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-257.03,-257.03
12 jun 2023 16:22:38 GMT-7,18055134061,Pedido,701-6331087-3057831,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,3,amazon.com.mx,Amazon,Tejupilco,Mexico,51412,MarketplaceFacilitator,483,0,0,0,0,0,0,0,-48.3,0,0,-34.77,-185.79,0,0,214.14
12 jun 2023 22:20:51 GMT-7,18055134061,Pedido,702-8847973-1278632,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,SAN MIGUEL DE ALLENDE,GUANAJUATO,37700,MarketplaceFacilitator,499,0,0,0,39,0,0,0,0,0,0,-74.85,-112.89,0,0,350.26
12 jun 2023 22:33:27 GMT-7,18055134061,Pedido,701-2871995-8297005,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD SANTA CATARINA,NUEVO LEON,66368,MarketplaceFacilitator,299,0,0,0,0,0,0,0,-44.85,0,0,-20.33,-68.86,0,0,164.96
13 jun 2023 17:11:09 GMT-7,18140200571,Servicios de envío,701-2331511-1670631,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88.21,-88.21
13 jun 2023 17:11:31 GMT-7,18140200571,Pedido,701-2331511-1670631,PT0011,"FUEGO AZTECA | 6-Pack Manjar Emperador Mini - Salsa Gourmet Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & de",1,amazon.com.mx,Vendedor,MAZATLAN,SINALOA,82180,MarketplaceFacilitator,299,0,75,0,0,0,0,0,0,0,0,-56.1,0,0,0,317.9
13 jun 2023 20:17:53 GMT-7,18140200571,Reembolso,701-6331087-3057831,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,3,amazon.com.mx,Amazon,Tejupilco,Mexico,51412,,-483,0,0,0,0,0,0,0,48.3,0,0,27.82,0,0,0,-406.88
13 jun 2023 21:26:56 GMT-7,18140200571,Pedido,701-5000757-0187432,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,6600,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
14 jun 2023 11:26:09 GMT-7,18140200571,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-386.99,-386.99
15 jun 2023 08:55:31 GMT-7,18140200571,Pedido,701-7354064-3357047,PT0012-MX,FUEGO AZTECA | 6-Pack Esencial Mini - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 6 piezas tama�,3,amazon.com.mx,Vendedor,CIUDAD DE MEXICO,CIUDAD DE MEXICO,6300,MarketplaceFacilitator,987,0,75,0,0,0,0,0,0,0,0,-159.31,0,0,0,902.69
15 jun 2023 10:30:57 GMT-7,18140200571,Pedido,701-7554740-4141049,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,TIJUANA,BAJA CALIFORNIA,22666,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
17 jun 2023 02:09:01 GMT-7,18140200571,Tarifa de inventario FBA,230523oDXl,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por baja (eliminación),,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.19,-6.19
17 jun 2023 12:19:52 GMT-7,18140200571,Pedido,702-2319712-9791421,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CONKAL,YUCATAN,97345,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
18 jun 2023 21:38:09 GMT-7,18140200571,Pedido,701-7499633-1209813,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,NAUCALPAN DE JUAREZ,MEXICO,53950,MarketplaceFacilitator,189,0,0,0,0,0,0,0,0,0,0,-15.11,-61.93,0,0,111.96
19 jun 2023 21:33:48 GMT-7,18140200571,Pedido,701-5375238-9970625,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",2,amazon.com.mx,Amazon,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,3840,MarketplaceFacilitator,398,0,0,0,0,0,0,0,0,0,0,-31.83,-123.86,0,0,242.31
20 jun 2023 21:32:37 GMT-7,18140200571,Pedido,702-7759408-6521819,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CHIAUTLA,MEXICO,56030,MarketplaceFacilitator,179,0,0,0,0,0,0,0,0,0,0,-14.31,-61.93,0,0,102.76
21 jun 2023 08:49:24 GMT-7,18140200571,Servicios de envío,702-1151423-2658621,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.19,-80.19
21 jun 2023 08:49:37 GMT-7,18140200571,Pedido,702-1151423-2658621,PT0028-MX,"FUEGO AZTECA | 3-Pack Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - I",1,amazon.com.mx,Vendedor,TEXCOCO DE MORA,MEXICO,56120,MarketplaceFacilitator,459,0,75,0,0,0,0,0,0,0,0,-80.1,0,0,0,453.9
23 jun 2023 13:14:22 GMT-7,18140200571,Pedido,702-9275866-6370621,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,VILLA GARCIA,ZACATECAS,98900,MarketplaceFacilitator,170,0,0,0,0,0,0,0,0,0,0,-13.6,-61.93,0,0,94.47
25 jun 2023 02:28:41 GMT-7,18140200571,Tarifa de inventario FBA,AMZMXINT08,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.76,-40.76
25 jun 2023 02:29:00 GMT-7,18140200571,Tarifa de inventario FBA,AMZMXINT08,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.76,-40.76
25 jun 2023 02:29:03 GMT-7,18140200571,Tarifa de inventario FBA,AMZMXINT08,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.29,-22.29
25 jun 2023 02:29:09 GMT-7,18140200571,Tarifa de inventario FBA,AMZMXINT08,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.76,-40.76
25 jun 2023 02:29:28 GMT-7,18140200571,Tarifa de inventario FBA,AMZMXINT08,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.38,-20.38
26 jun 2023 14:18:34 GMT-7,18140200571,Pedido,702-5640390-5822654,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,TUXTLA GUTIERREZ,CHIAPAS,29038,MarketplaceFacilitator,170,0,0,0,0,0,0,0,0,0,0,-13.6,-61.93,0,0,94.47
26 jun 2023 21:28:23 GMT-7,18140200571,Pedido,701-0143939-8743412,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,6500,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
28 jun 2023 13:50:30 GMT-7,18222549971,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3300.71,-3300.71
28 jun 2023 21:30:17 GMT-7,18222549971,Pedido,702-8019134-2384263,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva virgen - sólo Ingredientes Naturales - Picor medio,1,amazon.com.mx,Amazon,FORTIN DE LAS FLORES,VERACRUZ DE IGNACIO DE LA LLAVE,94476,MarketplaceFacilitator,159,0,0,0,0,0,0,0,0,0,0,-12.73,-61.93,0,0,84.34
2 jul 2023 11:07:52 GMT-7,18222549971,Pedido,701-8347214-8353017,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: pulpa de Mango Ataulfo con chile Habanero y Aceite de Oliva virgen - sólo Ingredientes Naturales - fra,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,7300,MarketplaceFacilitator,159,0,0,0,0,0,0,0,0,0,0,-12.73,-61.93,0,0,84.34
3 jul 2023 13:22:48 GMT-7,18222549971,Pedido,701-8966661-2335468,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,PUERTO VALLARTA,JALISCO,48330,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-31.83,-61.93,0,0,105.24
3 jul 2023 13:22:48 GMT-7,18222549971,Pedido,701-8966661-2335468,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,PUERTO VALLARTA,JALISCO,48330,,199,0,0,0,0,0,0,0,0,0,0,0,-61.93,0,0,137.07
4 jul 2023 21:29:31 GMT-7,18222549971,Pedido,702-9362192-8305815,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,LEON DE LOS ALDAMA,GUANAJUATO,37134,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
4 jul 2023 21:31:26 GMT-7,18222549971,Pedido,702-7695774-8719427,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,3020,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
7 jul 2023 10:21:55 GMT-7,18222549971,Pedido,701-5667253-3345026,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,HEROICA PUEBLA DE ZARAGOZA,PUEBLA,72040,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
7 jul 2023 11:11:06 GMT-7,18222549971,Tarifa de inventario FBA,,,Tarifas de almacenamiento de Logística de Amazon,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.16,-38.16
9 jul 2023 21:24:45 GMT-7,18222549971,Pedido,702-1468612-0593808,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,6500,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
11 jul 2023 09:10:58 GMT-7,18222549971,Tarifa de servicio,,,Suscripción,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.21,-341.21
11 jul 2023 10:02:32 GMT-7,18222549971,Pedido,701-4713487-3974656,PT0009-6-MX,FUEGO AZTECA | 6-Pack Néctar Ígneo Mini - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes natura,1,amazon.com.mx,Vendedor,PERIBAN,MICHOACAN DE OCAMPO,60440,MarketplaceFacilitator,299,0,65,0,0,0,0,0,0,0,0,-54.61,0,0,0,309.39
11 jul 2023 10:03:00 GMT-7,18222549971,Servicios de envío,701-4713487-3974656,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-179.7,-179.7
12 jul 2023 11:27:24 GMT-7,18308878101,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1850.47,-1850.47
12 jul 2023 15:58:06 GMT-7,18308878101,Pedido,702-1141415-8643443,PT0022-MX,"FUEGO AZTECA | 6-Pack Nutty & Picante Mini - Salsa Gourmet Premium: mezcla fina de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Mor",1,amazon.com.mx,Vendedor,Zapopan,Jalisco,45110,MarketplaceFacilitator,299,0,41.28,0,0,0,0,0,0,0,0,-51.04,0,0,0,289.24
14 jul 2023 03:26:34 GMT-7,18308878101,Pedido,701-0564519-2313846,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,78360,MarketplaceFacilitator,499,0,0,0,0,0,0,0,-74.85,0,0,-63.63,-73.89,0,0,286.63
14 jul 2023 08:35:25 GMT-7,18308878101,Pedido,702-8566055-9151448,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,SAN JOSE DEL CABO,BAJA CALIFORNIA SUR,23428,MarketplaceFacilitator,299,0,0,0,0,0,0,0,-29.9,0,0,-21.53,-68.86,0,0,178.71
14 jul 2023 10:24:27 GMT-7,18308878101,Pedido,701-7939625-9773037,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,TIJUANA,BAJA CALIFORNIA,22666,MarketplaceFacilitator,199,0,0,0,0,0,0,0,-19.9,0,0,-14.33,-61.93,0,0,102.84
18 jul 2023 08:53:05 GMT-7,18308878101,Pedido,701-5794222-9803468,FI-ECM0-UA0O,"FUEGO AZTECA® | Elíxir Ámbar Aceite Picante - Infusión natural en Aceite de Oliva de chiles Chipotle, Morita, Rojo de Árbol y Ajo - sólo Ingredi",3,amazon.com.mx,Vendedor,JUAREZ,CHIHUAHUA,32350,MarketplaceFacilitator,1497,0,33.63,0,0,0,0,0,0,0,0,-229.61,0,0,0,1301.02
18 jul 2023 08:53:05 GMT-7,18308878101,Pedido,701-5794222-9803468,PT0010,"FUEGO AZTECA® | 6-Pack Elíxir Ámbar Mini Aceite Picante - Infusión natural en Aceite de Oliva de chiles Chipotle, Morita, Rojo de Árbol y Ajo - s",4,amazon.com.mx,Vendedor,JUAREZ,CHIHUAHUA,32350,MarketplaceFacilitator,1396,0,31.37,0,0,0,0,0,0,0,0,-214.09,0,0,0,1213.28
18 jul 2023 08:53:15 GMT-7,18308878101,Servicios de envío,701-5794222-9803468,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-575.81,-575.81
19 jul 2023 01:32:31 GMT-7,18308878101,Pedido,702-7941145-5846607,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,11850,MarketplaceFacilitator,199,0,59,0,0,0,0,0,-78.9,0,0,-14.33,-61.93,0,0,102.84
20 jul 2023 22:35:23 GMT-7,18308878101,Pedido,701-1037140-3683467,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,SALTILLO,COAHUILA DE ZARAGOZA,25297,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
21 jul 2023 00:01:37 GMT-7,18308878101,Tarifa de inventario FBA,,,Tarifa por almacenamiento prolongado,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.56,-86.56
22 jul 2023 21:31:40 GMT-7,18308878101,Pedido,701-7343218-9054628,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: pulpa de Mango Ataulfo con chile Habanero y Aceite de Oliva virgen - sólo Ingredientes Naturales - fra,1,amazon.com.mx,Amazon,MINERAL DE LA REFORMA,HIDALGO,42186,MarketplaceFacilitator,159,0,0,0,0,0,0,0,0,0,0,-12.73,-61.93,0,0,84.34
23 jul 2023 13:11:46 GMT-7,18308878101,Pedido,701-5705061-3476226,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,MONTERREY,NUEVO LEON,64890,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
24 jul 2023 08:03:29 GMT-7,18308878101,Ajuste,701-6331087-3057831,PT0028-1-MX,Reembolso de inventario de Logística de Amazon (Devolución de cliente),1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.98,72.98
24 jul 2023 08:14:42 GMT-7,18308878101,Ajuste,701-6331087-3057831,PT0028-1-MX,Reembolso de inventario de Logística de Amazon (Devolución de cliente),1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.98,72.98
24 jul 2023 14:24:47 GMT-7,18308878101,Ajuste,701-6331087-3057831,PT0028-1-MX,Reembolso de inventario de Logística de Amazon (Devolución de cliente),1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.98,72.98
25 jul 2023 14:59:25 GMT-7,18392190121,Servicios de envío,702-2873279-1265817,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.05,-80.05
25 jul 2023 14:59:31 GMT-7,18392190121,Pedido,702-2873279-1265817,PT0010,"FUEGO AZTECA® | 6-Pack Elíxir Ámbar Mini Aceite Picante - Infusión natural en Aceite de Oliva de chiles Chipotle, Morita, Rojo de Árbol y Ajo - s",1,amazon.com.mx,Vendedor,SAN PEDRO GARZA GARCÍA,NUEVO LEÓN,66220,MarketplaceFacilitator,349,0,65,0,0,0,0,0,0,0,0,-62.09,0,0,0,351.91
